team,team_name,date,result,opponent,home,points
MIA,Miami Heat,2024-03-31,W,WAS,False,119
MIA,Miami Heat,2024-03-29,W,POR,True,142
MIA,Miami Heat,2024-03-26,L,GSW,True,92
MIA,Miami Heat,2024-03-24,W,CLE,True,121
MIA,Miami Heat,2024-03-22,L,NOP,True,88
MIA,Miami Heat,2024-03-20,W,CLE,False,107
MIA,Miami Heat,2024-03-18,L,PHI,False,91
MIA,Miami Heat,2024-03-17,W,DET,False,104
MIA,Miami Heat,2024-03-15,W,DET,False,108
MIA,Miami Heat,2024-03-13,L,DEN,True,88
MIA,Miami Heat,2024-03-10,L,WAS,True,108
MIA,Miami Heat,2024-03-08,L,OKC,False,100
MIA,Miami Heat,2024-03-07,L,DAL,False,108
MIA,Miami Heat,2024-03-05,W,DET,True,118
MIA,Miami Heat,2024-03-02,W,UTA,True,126
MIA,Miami Heat,2024-02-29,L,DEN,False,97
MIA,Miami Heat,2024-02-27,W,POR,False,106
MIA,Miami Heat,2024-02-26,W,SAC,False,121
MIA,Miami Heat,2024-02-23,W,NOP,False,106
MIA,Miami Heat,2024-02-14,W,PHI,False,109
MIA,Miami Heat,2024-02-13,W,MIL,False,123
MIA,Miami Heat,2024-02-11,L,BOS,True,106
MIA,Miami Heat,2024-02-07,W,SAS,True,116
MIA,Miami Heat,2024-02-06,W,ORL,True,121
MIA,Miami Heat,2024-02-04,L,LAC,True,95
MIA,Miami Heat,2024-02-02,W,WAS,False,110
MIA,Miami Heat,2024-01-31,W,SAC,True,115
MIA,Miami Heat,2024-01-29,L,PHX,True,105
MIA,Miami Heat,2024-01-27,L,NYK,False,109
MIA,Miami Heat,2024-01-25,L,BOS,True,110
MIA,Miami Heat,2024-01-24,L,MEM,True,96
MIA,Miami Heat,2024-01-21,L,ORL,False,87
MIA,Miami Heat,2024-01-19,L,ATL,True,108
MIA,Miami Heat,2024-01-17,L,TOR,False,97
MIA,Miami Heat,2024-01-15,W,BKN,False,96
MIA,Miami Heat,2024-01-14,W,CHA,True,104
MIA,Miami Heat,2024-01-12,W,ORL,True,99
MIA,Miami Heat,2024-01-10,L,OKC,True,120
MIA,Miami Heat,2024-01-08,W,HOU,True,120
MIA,Miami Heat,2024-01-05,L,PHX,False,97
MIA,Miami Heat,2024-01-03,W,LAL,False,110
MIA,Miami Heat,2024-01-01,L,LAC,False,104
MIA,Miami Heat,2023-12-30,L,UTA,False,109
MIA,Miami Heat,2023-12-28,W,GSW,False,114
MIA,Miami Heat,2023-12-25,W,PHI,True,119
MIA,Miami Heat,2023-12-22,W,ATL,True,122
MIA,Miami Heat,2023-12-20,W,ORL,False,115
MIA,Miami Heat,2023-12-18,L,MIN,True,108
MIA,Miami Heat,2023-12-16,W,CHI,True,118
MIA,Miami Heat,2023-12-14,L,CHI,True,116
MIA,Miami Heat,2023-12-13,W,CHA,True,115
MIA,Miami Heat,2023-12-11,W,CHA,False,116
MIA,Miami Heat,2023-12-08,L,CLE,True,99
MIA,Miami Heat,2023-12-06,W,TOR,False,112
MIA,Miami Heat,2023-12-02,L,IND,True,129
MIA,Miami Heat,2023-11-30,W,IND,True,142
MIA,Miami Heat,2023-11-28,L,MIL,True,124
MIA,Miami Heat,2023-11-25,L,BKN,False,97
MIA,Miami Heat,2023-11-24,L,NYK,False,98
MIA,Miami Heat,2023-11-22,W,CLE,False,129
MIA,Miami Heat,2023-11-20,W,CHI,False,118
MIA,Miami Heat,2023-11-18,L,CHI,False,97
MIA,Miami Heat,2023-11-16,W,BKN,True,122
MIA,Miami Heat,2023-11-14,W,CHA,False,111
MIA,Miami Heat,2023-11-12,W,SAS,False,118
MIA,Miami Heat,2023-11-11,W,ATL,False,117
MIA,Miami Heat,2023-11-08,W,MEM,False,108
MIA,Miami Heat,2023-11-06,W,LAL,True,108
MIA,Miami Heat,2023-11-03,W,WAS,True,121
MIA,Miami Heat,2023-11-01,L,BKN,True,105
MIA,Miami Heat,2023-10-30,L,MIL,False,114
MIA,Miami Heat,2023-10-28,L,MIN,False,90
MIA,Miami Heat,2023-10-27,L,BOS,False,111
MIA,Miami Heat,2023-10-25,W,DET,True,103
MIL,Milwaukee Bucks,2024-04-14,L,ORL,False,88
MIL,Milwaukee Bucks,2024-04-12,L,OKC,False,107
MIL,Milwaukee Bucks,2024-04-10,W,ORL,True,117
MIL,Milwaukee Bucks,2024-04-09,W,BOS,True,104
MIL,Milwaukee Bucks,2024-04-07,L,NYK,True,109
MIL,Milwaukee Bucks,2024-04-05,L,TOR,True,111
MIL,Milwaukee Bucks,2024-04-03,L,MEM,True,101
MIL,Milwaukee Bucks,2024-04-02,L,WAS,False,113
MIL,Milwaukee Bucks,2024-03-30,W,ATL,False,122
MIL,Milwaukee Bucks,2024-03-28,L,NOP,False,100
MIL,Milwaukee Bucks,2024-03-26,L,LAL,True,124
MIL,Milwaukee Bucks,2024-03-24,W,OKC,True,118
MIL,Milwaukee Bucks,2024-03-21,W,BKN,True,115
MIL,Milwaukee Bucks,2024-03-20,L,BOS,False,119
MIL,Milwaukee Bucks,2024-03-17,W,PHX,True,140
MIL,Milwaukee Bucks,2024-03-14,W,PHI,True,114
MIL,Milwaukee Bucks,2024-03-12,L,SAC,False,94
MIL,Milwaukee Bucks,2024-03-10,W,LAC,False,124
MIL,Milwaukee Bucks,2024-03-08,L,LAL,False,122
MIL,Milwaukee Bucks,2024-03-06,L,GSW,False,90
MIL,Milwaukee Bucks,2024-03-04,W,LAC,True,113
MIL,Milwaukee Bucks,2024-03-01,W,CHI,False,113
MIL,Milwaukee Bucks,2024-02-29,W,CHA,False,111
MIL,Milwaukee Bucks,2024-02-27,W,CHA,True,123
MIL,Milwaukee Bucks,2024-02-25,W,PHI,False,119
MIL,Milwaukee Bucks,2024-02-23,W,MIN,False,112
MIL,Milwaukee Bucks,2024-02-15,L,MEM,False,110
MIL,Milwaukee Bucks,2024-02-13,L,MIA,True,97
MIL,Milwaukee Bucks,2024-02-12,W,DEN,True,112
MIL,Milwaukee Bucks,2024-02-09,W,CHA,True,120
MIL,Milwaukee Bucks,2024-02-08,L,MIN,True,105
MIL,Milwaukee Bucks,2024-02-06,L,PHX,False,106
MIL,Milwaukee Bucks,2024-02-04,L,UTA,False,108
MIL,Milwaukee Bucks,2024-02-03,W,DAL,False,129
MIL,Milwaukee Bucks,2024-01-31,L,POR,False,116
MIL,Milwaukee Bucks,2024-01-29,L,DEN,False,107
MIL,Milwaukee Bucks,2024-01-27,W,NOP,True,141
MIL,Milwaukee Bucks,2024-01-26,L,CLE,True,100
MIL,Milwaukee Bucks,2024-01-24,W,CLE,True,126
MIL,Milwaukee Bucks,2024-01-22,W,DET,False,122
MIL,Milwaukee Bucks,2024-01-20,W,DET,False,141
MIL,Milwaukee Bucks,2024-01-17,L,CLE,False,95
MIL,Milwaukee Bucks,2024-01-14,W,SAC,True,143
MIL,Milwaukee Bucks,2024-01-13,W,GSW,True,129
MIL,Milwaukee Bucks,2024-01-11,W,BOS,True,135
MIL,Milwaukee Bucks,2024-01-08,L,UTA,True,116
MIL,Milwaukee Bucks,2024-01-06,L,HOU,False,108
MIL,Milwaukee Bucks,2024-01-04,W,SAS,False,125
MIL,Milwaukee Bucks,2024-01-03,L,IND,False,130
MIL,Milwaukee Bucks,2024-01-01,L,IND,True,113
MIL,Milwaukee Bucks,2023-12-29,W,CLE,False,119
MIL,Milwaukee Bucks,2023-12-27,W,BKN,False,144
MIL,Milwaukee Bucks,2023-12-25,L,NYK,False,122
MIL,Milwaukee Bucks,2023-12-23,W,NYK,False,130
MIL,Milwaukee Bucks,2023-12-21,W,ORL,True,118
MIL,Milwaukee Bucks,2023-12-19,W,SAS,True,132
MIL,Milwaukee Bucks,2023-12-17,W,HOU,True,128
MIL,Milwaukee Bucks,2023-12-16,W,DET,True,146
MIL,Milwaukee Bucks,2023-12-13,W,IND,True,140
MIL,Milwaukee Bucks,2023-12-11,W,CHI,True,133
MIL,Milwaukee Bucks,2023-12-07,L,IND,True,119
MIL,Milwaukee Bucks,2023-12-05,W,NYK,True,146
MIL,Milwaukee Bucks,2023-12-02,W,ATL,True,132
MIL,Milwaukee Bucks,2023-11-30,L,CHI,False,113
MIL,Milwaukee Bucks,2023-11-28,W,MIA,False,131
MIL,Milwaukee Bucks,2023-11-26,W,POR,True,108
MIL,Milwaukee Bucks,2023-11-24,W,WAS,True,131
MIL,Milwaukee Bucks,2023-11-22,L,BOS,False,116
MIL,Milwaukee Bucks,2023-11-20,W,WAS,False,142
MIL,Milwaukee Bucks,2023-11-18,W,DAL,True,132
MIL,Milwaukee Bucks,2023-11-17,W,CHA,False,130
MIL,Milwaukee Bucks,2023-11-15,W,TOR,False,128
MIL,Milwaukee Bucks,2023-11-13,W,CHI,True,118
MIL,Milwaukee Bucks,2023-11-11,L,ORL,False,97
MIL,Milwaukee Bucks,2023-11-09,L,IND,False,124
MIL,Milwaukee Bucks,2023-11-08,W,DET,True,120
MIL,Milwaukee Bucks,2023-11-06,W,BKN,False,129
MIL,Milwaukee Bucks,2023-11-03,W,NYK,True,110
MIL,Milwaukee Bucks,2023-11-01,L,TOR,False,111
MIL,Milwaukee Bucks,2023-10-30,W,MIA,True,122
MIL,Milwaukee Bucks,2023-10-29,L,ATL,True,110
MIL,Milwaukee Bucks,2023-10-26,W,PHI,True,118
MIN,Minnesota Timberwolves,2024-04-14,L,PHX,True,106
MIN,Minnesota Timberwolves,2024-04-12,W,ATL,True,109
MIN,Minnesota Timberwolves,2024-04-10,L,DEN,False,107
MIN,Minnesota Timberwolves,2024-04-09,W,WAS,True,130
MIN,Minnesota Timberwolves,2024-04-07,W,LAL,False,127
MIN,Minnesota Timberwolves,2024-04-05,L,PHX,False,87
MIN,Minnesota Timberwolves,2024-04-03,W,TOR,True,133
MIN,Minnesota Timberwolves,2024-04-02,W,HOU,True,113
MIN,Minnesota Timberwolves,2024-03-31,L,CHI,True,101
MIN,Minnesota Timberwolves,2024-03-29,W,DEN,False,111
MIN,Minnesota Timberwolves,2024-03-27,W,DET,True,106
MIN,Minnesota Timberwolves,2024-03-24,W,GSW,True,114
MIN,Minnesota Timberwolves,2024-03-22,W,CLE,True,104
MIN,Minnesota Timberwolves,2024-03-19,L,DEN,True,112
MIN,Minnesota Timberwolves,2024-03-18,W,UTA,False,114
MIN,Minnesota Timberwolves,2024-03-16,W,UTA,False,119
MIN,Minnesota Timberwolves,2024-03-12,W,LAC,False,118
MIN,Minnesota Timberwolves,2024-03-10,L,LAL,False,109
MIN,Minnesota Timberwolves,2024-03-08,L,CLE,False,104
MIN,Minnesota Timberwolves,2024-03-07,W,IND,False,113
MIN,Minnesota Timberwolves,2024-03-04,W,POR,True,119
MIN,Minnesota Timberwolves,2024-03-03,L,LAC,True,88
MIN,Minnesota Timberwolves,2024-03-01,L,SAC,True,120
MIN,Minnesota Timberwolves,2024-02-28,W,MEM,True,110
MIN,Minnesota Timberwolves,2024-02-27,W,SAS,True,114
MIN,Minnesota Timberwolves,2024-02-24,W,BKN,True,101
MIN,Minnesota Timberwolves,2024-02-23,L,MIL,True,107
MIN,Minnesota Timberwolves,2024-02-15,W,POR,False,128
MIN,Minnesota Timberwolves,2024-02-13,W,POR,False,121
MIN,Minnesota Timberwolves,2024-02-12,W,LAC,False,121
MIN,Minnesota Timberwolves,2024-02-08,W,MIL,False,129
MIN,Minnesota Timberwolves,2024-02-06,L,CHI,False,123
MIN,Minnesota Timberwolves,2024-02-04,W,HOU,True,111
MIN,Minnesota Timberwolves,2024-02-02,L,ORL,True,106
MIN,Minnesota Timberwolves,2024-01-31,W,DAL,True,121
MIN,Minnesota Timberwolves,2024-01-29,W,OKC,False,107
MIN,Minnesota Timberwolves,2024-01-27,L,SAS,False,112
MIN,Minnesota Timberwolves,2024-01-25,W,BKN,False,96
MIN,Minnesota Timberwolves,2024-01-24,W,WAS,False,118
MIN,Minnesota Timberwolves,2024-01-22,L,CHA,True,125
MIN,Minnesota Timberwolves,2024-01-20,L,OKC,True,97
MIN,Minnesota Timberwolves,2024-01-18,W,MEM,True,118
MIN,Minnesota Timberwolves,2024-01-17,W,DET,False,124
MIN,Minnesota Timberwolves,2024-01-14,W,LAC,True,109
MIN,Minnesota Timberwolves,2024-01-12,W,POR,True,116
MIN,Minnesota Timberwolves,2024-01-10,L,BOS,False,120
MIN,Minnesota Timberwolves,2024-01-09,W,ORL,False,113
MIN,Minnesota Timberwolves,2024-01-07,L,DAL,False,108
MIN,Minnesota Timberwolves,2024-01-05,W,HOU,False,122
MIN,Minnesota Timberwolves,2024-01-03,L,NOP,True,106
MIN,Minnesota Timberwolves,2024-01-01,L,NYK,False,106
MIN,Minnesota Timberwolves,2023-12-30,W,LAL,True,108
MIN,Minnesota Timberwolves,2023-12-28,W,DAL,True,118
MIN,Minnesota Timberwolves,2023-12-26,L,OKC,False,106
MIN,Minnesota Timberwolves,2023-12-23,W,SAC,False,110
MIN,Minnesota Timberwolves,2023-12-21,W,LAL,True,118
MIN,Minnesota Timberwolves,2023-12-20,L,PHI,False,113
MIN,Minnesota Timberwolves,2023-12-18,W,MIA,False,112
MIN,Minnesota Timberwolves,2023-12-16,W,IND,True,127
MIN,Minnesota Timberwolves,2023-12-14,W,DAL,False,119
MIN,Minnesota Timberwolves,2023-12-11,L,NOP,False,107
MIN,Minnesota Timberwolves,2023-12-08,W,MEM,False,127
MIN,Minnesota Timberwolves,2023-12-06,W,SAS,True,102
MIN,Minnesota Timberwolves,2023-12-02,W,CHA,False,123
MIN,Minnesota Timberwolves,2023-11-30,W,UTA,True,101
MIN,Minnesota Timberwolves,2023-11-28,W,OKC,True,106
MIN,Minnesota Timberwolves,2023-11-26,W,MEM,False,119
MIN,Minnesota Timberwolves,2023-11-24,L,SAC,True,111
MIN,Minnesota Timberwolves,2023-11-22,W,PHI,True,112
MIN,Minnesota Timberwolves,2023-11-20,W,NYK,True,117
MIN,Minnesota Timberwolves,2023-11-18,W,NOP,False,121
MIN,Minnesota Timberwolves,2023-11-15,L,PHX,False,115
MIN,Minnesota Timberwolves,2023-11-14,W,GSW,False,104
MIN,Minnesota Timberwolves,2023-11-12,W,GSW,False,116
MIN,Minnesota Timberwolves,2023-11-10,W,SAS,False,117
MIN,Minnesota Timberwolves,2023-11-08,W,NOP,True,122
MIN,Minnesota Timberwolves,2023-11-06,W,BOS,True,114
MIN,Minnesota Timberwolves,2023-11-04,W,UTA,True,123
MIN,Minnesota Timberwolves,2023-11-01,W,DEN,True,110
MIN,Minnesota Timberwolves,2023-10-30,L,ATL,False,113
MIN,Minnesota Timberwolves,2023-10-28,W,MIA,True,106
MIN,Minnesota Timberwolves,2023-10-25,L,TOR,False,94
BKN,Brooklyn Nets,2024-04-14,L,PHI,False,86
BKN,Brooklyn Nets,2024-04-12,L,NYK,False,107
BKN,Brooklyn Nets,2024-04-10,W,TOR,True,106
BKN,Brooklyn Nets,2024-04-07,L,SAC,True,77
BKN,Brooklyn Nets,2024-04-06,W,DET,True,113
BKN,Brooklyn Nets,2024-04-03,W,IND,True,115
BKN,Brooklyn Nets,2024-04-01,L,IND,False,111
BKN,Brooklyn Nets,2024-03-31,L,LAL,True,104
BKN,Brooklyn Nets,2024-03-29,W,CHI,True,125
BKN,Brooklyn Nets,2024-03-27,W,WAS,False,122
BKN,Brooklyn Nets,2024-03-25,W,TOR,False,96
BKN,Brooklyn Nets,2024-03-23,L,NYK,False,93
BKN,Brooklyn Nets,2024-03-21,L,MIL,False,108
BKN,Brooklyn Nets,2024-03-19,L,NOP,True,91
BKN,Brooklyn Nets,2024-03-17,L,SAS,False,115
BKN,Brooklyn Nets,2024-03-16,L,IND,False,100
BKN,Brooklyn Nets,2024-03-13,L,ORL,False,106
BKN,Brooklyn Nets,2024-03-10,W,CLE,False,120
BKN,Brooklyn Nets,2024-03-09,L,CHA,False,99
BKN,Brooklyn Nets,2024-03-07,L,DET,False,112
BKN,Brooklyn Nets,2024-03-05,W,PHI,True,112
BKN,Brooklyn Nets,2024-03-04,L,MEM,True,102
BKN,Brooklyn Nets,2024-03-02,W,ATL,True,114
BKN,Brooklyn Nets,2024-02-29,W,ATL,True,124
BKN,Brooklyn Nets,2024-02-27,L,ORL,False,81
BKN,Brooklyn Nets,2024-02-26,W,MEM,False,111
BKN,Brooklyn Nets,2024-02-24,L,MIN,False,86
BKN,Brooklyn Nets,2024-02-22,L,TOR,False,93
BKN,Brooklyn Nets,2024-02-14,L,BOS,False,86
BKN,Brooklyn Nets,2024-02-13,L,BOS,True,110
BKN,Brooklyn Nets,2024-02-10,W,SAS,True,123
BKN,Brooklyn Nets,2024-02-08,L,CLE,True,95
BKN,Brooklyn Nets,2024-02-06,L,DAL,True,107
BKN,Brooklyn Nets,2024-02-05,L,GSW,True,98
BKN,Brooklyn Nets,2024-02-03,W,PHI,False,136
BKN,Brooklyn Nets,2024-01-31,L,PHX,True,120
BKN,Brooklyn Nets,2024-01-29,W,UTA,True,147
BKN,Brooklyn Nets,2024-01-27,W,HOU,True,106
BKN,Brooklyn Nets,2024-01-25,L,MIN,True,94
BKN,Brooklyn Nets,2024-01-23,L,NYK,True,103
BKN,Brooklyn Nets,2024-01-21,L,LAC,False,114
BKN,Brooklyn Nets,2024-01-19,W,LAL,False,130
BKN,Brooklyn Nets,2024-01-17,L,POR,False,103
BKN,Brooklyn Nets,2024-01-15,L,MIA,True,95
BKN,Brooklyn Nets,2024-01-11,L,CLE,False,102
BKN,Brooklyn Nets,2024-01-07,L,POR,True,127
BKN,Brooklyn Nets,2024-01-05,W,OKC,True,124
BKN,Brooklyn Nets,2024-01-03,L,HOU,False,101
BKN,Brooklyn Nets,2024-01-02,L,NOP,False,85
BKN,Brooklyn Nets,2023-12-31,L,OKC,False,108
BKN,Brooklyn Nets,2023-12-29,L,WAS,False,104
BKN,Brooklyn Nets,2023-12-27,L,MIL,True,122
BKN,Brooklyn Nets,2023-12-26,W,DET,False,118
BKN,Brooklyn Nets,2023-12-23,W,DET,True,126
BKN,Brooklyn Nets,2023-12-22,L,DEN,True,117
BKN,Brooklyn Nets,2023-12-20,L,NYK,True,102
BKN,Brooklyn Nets,2023-12-18,L,UTA,False,108
BKN,Brooklyn Nets,2023-12-16,L,GSW,False,120
BKN,Brooklyn Nets,2023-12-14,L,DEN,False,101
BKN,Brooklyn Nets,2023-12-13,W,PHX,False,116
BKN,Brooklyn Nets,2023-12-11,L,SAC,False,118
BKN,Brooklyn Nets,2023-12-08,W,WAS,True,124
BKN,Brooklyn Nets,2023-12-06,W,ATL,False,114
BKN,Brooklyn Nets,2023-12-02,W,ORL,True,129
BKN,Brooklyn Nets,2023-11-30,L,CHA,True,128
BKN,Brooklyn Nets,2023-11-28,W,TOR,True,115
BKN,Brooklyn Nets,2023-11-26,W,CHI,True,118
BKN,Brooklyn Nets,2023-11-25,W,MIA,True,112
BKN,Brooklyn Nets,2023-11-22,L,ATL,False,145
BKN,Brooklyn Nets,2023-11-19,L,PHI,True,99
BKN,Brooklyn Nets,2023-11-16,L,MIA,False,115
BKN,Brooklyn Nets,2023-11-14,W,ORL,True,124
BKN,Brooklyn Nets,2023-11-12,W,WAS,True,102
BKN,Brooklyn Nets,2023-11-10,L,BOS,False,107
BKN,Brooklyn Nets,2023-11-08,W,LAC,True,100
BKN,Brooklyn Nets,2023-11-06,L,MIL,True,125
BKN,Brooklyn Nets,2023-11-04,L,BOS,True,114
BKN,Brooklyn Nets,2023-11-03,W,CHI,False,109
BKN,Brooklyn Nets,2023-11-01,W,MIA,False,109
BKN,Brooklyn Nets,2023-10-30,W,CHA,False,133
BKN,Brooklyn Nets,2023-10-27,L,DAL,False,120
BKN,Brooklyn Nets,2023-10-25,L,CLE,True,113
NYK,New York Knicks,2024-04-14,W,CHI,True,120
NYK,New York Knicks,2024-04-12,W,BKN,True,111
NYK,New York Knicks,2024-04-11,W,BOS,False,118
NYK,New York Knicks,2024-04-09,W,CHI,False,128
NYK,New York Knicks,2024-04-07,W,MIL,False,122
NYK,New York Knicks,2024-04-05,L,CHI,False,100
NYK,New York Knicks,2024-04-04,W,SAC,True,120
NYK,New York Knicks,2024-04-02,L,MIA,False,99
NYK,New York Knicks,2024-03-31,L,OKC,True,112
NYK,New York Knicks,2024-03-29,L,SAS,False,126
NYK,New York Knicks,2024-03-27,W,TOR,False,145
NYK,New York Knicks,2024-03-25,W,DET,True,124
NYK,New York Knicks,2024-03-23,W,BKN,True,105
NYK,New York Knicks,2024-03-21,L,DEN,False,100
NYK,New York Knicks,2024-03-18,W,GSW,False,119
NYK,New York Knicks,2024-03-16,W,SAC,False,98
NYK,New York Knicks,2024-03-14,W,POR,False,105
NYK,New York Knicks,2024-03-12,W,PHI,True,106
NYK,New York Knicks,2024-03-10,L,PHI,True,73
NYK,New York Knicks,2024-03-08,W,ORL,True,98
NYK,New York Knicks,2024-03-05,L,ATL,True,100
NYK,New York Knicks,2024-03-03,W,CLE,False,107
NYK,New York Knicks,2024-02-29,L,GSW,True,99
NYK,New York Knicks,2024-02-27,L,NOP,True,92
NYK,New York Knicks,2024-02-26,W,DET,True,113
NYK,New York Knicks,2024-02-24,L,BOS,True,102
NYK,New York Knicks,2024-02-22,W,PHI,False,110
NYK,New York Knicks,2024-02-14,L,ORL,False,100
NYK,New York Knicks,2024-02-12,L,HOU,False,103
NYK,New York Knicks,2024-02-10,L,IND,True,111
NYK,New York Knicks,2024-02-08,L,DAL,True,108
NYK,New York Knicks,2024-02-06,W,MEM,True,123
NYK,New York Knicks,2024-02-03,L,LAL,True,105
NYK,New York Knicks,2024-02-01,W,IND,True,109
NYK,New York Knicks,2024-01-30,W,UTA,True,118
NYK,New York Knicks,2024-01-29,W,CHA,False,113
NYK,New York Knicks,2024-01-27,W,MIA,True,125
NYK,New York Knicks,2024-01-25,W,DEN,True,122
NYK,New York Knicks,2024-01-23,W,BKN,False,108
NYK,New York Knicks,2024-01-20,W,TOR,True,126
NYK,New York Knicks,2024-01-18,W,WAS,True,113
NYK,New York Knicks,2024-01-17,W,HOU,True,109
NYK,New York Knicks,2024-01-15,L,ORL,True,94
NYK,New York Knicks,2024-01-13,W,MEM,False,106
NYK,New York Knicks,2024-01-11,L,DAL,False,124
NYK,New York Knicks,2024-01-09,W,POR,True,112
NYK,New York Knicks,2024-01-06,W,WAS,False,121
NYK,New York Knicks,2024-01-05,W,PHI,False,128
NYK,New York Knicks,2024-01-03,W,CHI,True,116
NYK,New York Knicks,2024-01-01,W,MIN,True,112
NYK,New York Knicks,2023-12-30,L,IND,False,126
NYK,New York Knicks,2023-12-29,L,ORL,False,108
NYK,New York Knicks,2023-12-27,L,OKC,False,120
NYK,New York Knicks,2023-12-25,W,MIL,True,129
NYK,New York Knicks,2023-12-23,L,MIL,True,111
NYK,New York Knicks,2023-12-20,W,BKN,False,121
NYK,New York Knicks,2023-12-18,W,LAL,False,114
NYK,New York Knicks,2023-12-16,L,LAC,False,122
NYK,New York Knicks,2023-12-15,W,PHX,False,139
NYK,New York Knicks,2023-12-13,L,UTA,False,113
NYK,New York Knicks,2023-12-11,W,TOR,True,136
NYK,New York Knicks,2023-12-08,L,BOS,False,123
NYK,New York Knicks,2023-12-05,L,MIL,False,122
NYK,New York Knicks,2023-12-01,W,TOR,False,119
NYK,New York Knicks,2023-11-30,W,DET,True,118
NYK,New York Knicks,2023-11-28,W,CHA,True,115
NYK,New York Knicks,2023-11-26,L,PHX,True,113
NYK,New York Knicks,2023-11-24,W,MIA,True,100
NYK,New York Knicks,2023-11-20,L,MIN,False,100
NYK,New York Knicks,2023-11-18,W,CHA,False,122
NYK,New York Knicks,2023-11-17,W,WAS,False,120
NYK,New York Knicks,2023-11-15,W,ATL,False,116
NYK,New York Knicks,2023-11-13,L,BOS,False,98
NYK,New York Knicks,2023-11-12,W,CHA,True,129
NYK,New York Knicks,2023-11-08,W,SAS,True,126
NYK,New York Knicks,2023-11-06,W,LAC,True,111
NYK,New York Knicks,2023-11-03,L,MIL,False,105
NYK,New York Knicks,2023-11-01,L,CLE,True,89
NYK,New York Knicks,2023-10-31,W,CLE,False,109
NYK,New York Knicks,2023-10-28,L,NOP,False,87
NYK,New York Knicks,2023-10-27,W,ATL,False,126
NYK,New York Knicks,2023-10-25,L,BOS,True,104
ORL,Orlando Magic,2024-04-14,W,MIL,True,113
ORL,Orlando Magic,2024-04-12,L,PHI,False,113
ORL,Orlando Magic,2024-04-10,L,MIL,False,99
ORL,Orlando Magic,2024-04-09,L,HOU,False,106
ORL,Orlando Magic,2024-04-07,W,CHI,True,113
ORL,Orlando Magic,2024-04-05,L,CHA,False,115
ORL,Orlando Magic,2024-04-03,W,NOP,False,117
ORL,Orlando Magic,2024-04-01,W,POR,True,104
ORL,Orlando Magic,2024-03-30,W,MEM,True,118
ORL,Orlando Magic,2024-03-29,L,LAC,True,97
ORL,Orlando Magic,2024-03-27,L,GSW,True,93
ORL,Orlando Magic,2024-03-23,L,SAC,True,107
ORL,Orlando Magic,2024-03-21,W,NOP,True,121
ORL,Orlando Magic,2024-03-19,W,CHA,True,112
ORL,Orlando Magic,2024-03-17,W,TOR,True,111
ORL,Orlando Magic,2024-03-15,W,TOR,False,113
ORL,Orlando Magic,2024-03-13,W,BKN,True,114
ORL,Orlando Magic,2024-03-10,L,IND,True,97
ORL,Orlando Magic,2024-03-08,L,NYK,False,74
ORL,Orlando Magic,2024-03-06,W,WAS,False,119
ORL,Orlando Magic,2024-03-05,W,CHA,False,101
ORL,Orlando Magic,2024-03-03,W,DET,True,113
ORL,Orlando Magic,2024-02-29,W,UTA,True,115
ORL,Orlando Magic,2024-02-27,W,BKN,True,108
ORL,Orlando Magic,2024-02-25,L,ATL,False,92
ORL,Orlando Magic,2024-02-24,W,DET,False,112
ORL,Orlando Magic,2024-02-22,W,CLE,False,116
ORL,Orlando Magic,2024-02-14,W,NYK,True,118
ORL,Orlando Magic,2024-02-13,L,OKC,True,113
ORL,Orlando Magic,2024-02-10,W,CHI,True,114
ORL,Orlando Magic,2024-02-08,W,SAS,True,127
ORL,Orlando Magic,2024-02-06,L,MIA,False,95
ORL,Orlando Magic,2024-02-04,W,DET,False,111
ORL,Orlando Magic,2024-02-02,W,MIN,False,108
ORL,Orlando Magic,2024-01-31,W,SAS,False,108
ORL,Orlando Magic,2024-01-29,L,DAL,False,129
ORL,Orlando Magic,2024-01-28,W,PHX,True,113
ORL,Orlando Magic,2024-01-26,L,MEM,False,106
ORL,Orlando Magic,2024-01-22,L,CLE,True,99
ORL,Orlando Magic,2024-01-21,W,MIA,True,105
ORL,Orlando Magic,2024-01-19,L,PHI,True,109
ORL,Orlando Magic,2024-01-17,L,ATL,False,104
ORL,Orlando Magic,2024-01-15,W,NYK,False,98
ORL,Orlando Magic,2024-01-13,L,OKC,False,100
ORL,Orlando Magic,2024-01-12,L,MIA,False,96
ORL,Orlando Magic,2024-01-09,L,MIN,True,92
ORL,Orlando Magic,2024-01-07,W,ATL,True,117
ORL,Orlando Magic,2024-01-05,W,DEN,False,122
ORL,Orlando Magic,2024-01-03,L,SAC,False,135
ORL,Orlando Magic,2024-01-02,L,GSW,False,115
ORL,Orlando Magic,2023-12-31,L,PHX,False,107
ORL,Orlando Magic,2023-12-29,W,NYK,True,117
ORL,Orlando Magic,2023-12-27,L,PHI,True,92
ORL,Orlando Magic,2023-12-26,W,WAS,False,127
ORL,Orlando Magic,2023-12-23,W,IND,False,117
ORL,Orlando Magic,2023-12-21,L,MIL,False,114
ORL,Orlando Magic,2023-12-20,L,MIA,True,106
ORL,Orlando Magic,2023-12-17,L,BOS,False,97
ORL,Orlando Magic,2023-12-15,L,BOS,False,111
ORL,Orlando Magic,2023-12-11,W,CLE,True,104
ORL,Orlando Magic,2023-12-08,W,DET,True,123
